,ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE,MANAGER,CUSTOMER_NAME,CUSTOMER_TYPE,ORDER_STATUS
5783,3393,24193,3/14/2009,Not Specified,24,109.86,0.02,Regular Air,-63.87,4.28,5.17,686,Saskachewan,The Prarie Provinces,Small Business,Office Supplies,Paper,Xerox 1971,Small Box,3/15/2009,Sam,Beth Fritzler,Type - R,
5784,3392,24193,3/14/2009,Not Specified,45,9539.6,0.02,Delivery Truck,-163.63,200.98,55.96,686,Saskachewan,The Prarie Provinces,Small Business,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,Jumbo Box,3/16/2009,Sam,Beth Fritzler,Type - R,
5785,3508,24993,3/11/2010,High,36,1561.2205,0.09,Regular Air,-226.82,55.99,2.5,686,Saskachewan,The Prarie Provinces,Small Business,Technology,Telephones and Communication,Accessory28,Small Box,3/13/2010,Sam,Beth Fritzler,Type - R,
5786,3661,26214,11/20/2011,Medium,41,1901.29,0.08,Regular Air,870.8,46.94,6.77,686,Saskachewan,The Prarie Provinces,Small Business,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,11/21/2011,Sam,Beth Fritzler,Type - R,
5787,3660,26214,11/20/2011,Medium,19,305.68,0.1,Express Air,128.17,15.74,1.39,686,Saskachewan,The Prarie Provinces,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,11/21/2011,Sam,Beth Fritzler,Type - R,
5788,2533,18374,9/30/2012,Low,21,150.16,0.09,Regular Air,-32.78,7.28,5.47,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Paper,Southworth Structures Collection,Small Box,10/2/2012,Sam,Nick Crebassa,Type - A,
5789,3548,25314,2/24/2012,High,43,7679.512,0.0,Regular Air,2307.42,205.99,5.0,646,Saskachewan,The Prarie Provinces,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,2/26/2012,Sam,Nick Crebassa,Type - A,
5790,4367,31106,2/16/2012,Low,43,4697.032,0.0,Regular Air,1263.01,125.99,5.63,646,Saskachewan,The Prarie Provinces,Corporate,Technology,Telephones and Communication,8290,Small Box,2/23/2012,Sam,Nick Crebassa,Type - A,
5791,4366,31106,2/16/2012,Low,45,259.17,0.01,Regular Air,-57.33,5.68,3.6,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Box,2/18/2012,Sam,Nick Crebassa,Type - A,
5792,4365,31106,2/16/2012,Low,7,187.33,0.03,Regular Air,66.47,25.13,9.87,646,Saskachewan,The Prarie Provinces,Corporate,Furniture,Office Furnishings,"Eldon® Executive Woodline II Desk Accessories, Mahogany",Small Box,2/21/2012,Sam,Nick Crebassa,Type - A,
5793,4364,31106,2/16/2012,Low,37,101.9,0.0,Regular Air,40.52,2.61,0.5,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Labels,Avery 494,Small Box,2/16/2012,Sam,Nick Crebassa,Type - A,
5794,4873,34663,7/6/2011,Not Specified,38,29186.49,0.05,Delivery Truck,11562.08,808.49,55.3,646,Saskachewan,The Prarie Provinces,Corporate,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Jumbo Drum,7/8/2011,Sam,Nick Crebassa,Type - A,
5795,6145,43493,5/10/2012,High,37,1699.983,0.1,Regular Air,-202.86,55.99,5.0,646,Saskachewan,The Prarie Provinces,Corporate,Technology,Telephones and Communication,Accessory36,Small Box,5/13/2012,Sam,Nick Crebassa,Type - A,
5796,6144,43493,5/10/2012,High,14,71.6,0.05,Regular Air,-30.65,4.98,4.7,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,5/12/2012,Sam,Nick Crebassa,Type - A,
5797,6143,43493,5/10/2012,High,22,152.52,0.03,Regular Air,-43.87,6.48,5.94,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,5/11/2012,Sam,Nick Crebassa,Type - A,
5798,6441,45767,7/10/2012,High,49,841.51,0.05,Express Air,20.86,16.91,6.25,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,7/12/2012,Sam,Nick Crebassa,Type - A,Returned
5799,6584,46881,10/6/2009,Critical,31,176.28,0.07,Express Air,-80.3,5.18,5.74,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,10/8/2009,Sam,Nick Crebassa,Type - A,
5800,6792,48391,10/29/2010,Not Specified,45,254.92,0.1,Regular Air,-99.62,5.98,5.46,646,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,10/30/2010,Sam,Nick Crebassa,Type - A,Returned
5801,2573,18592,9/30/2012,Critical,2,25.72,0.04,Regular Air,-15.5,10.98,3.37,607,Manitoba,The Prarie Provinces,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Box,10/1/2012,Sam,Nora Pelletier,Type - R,
5802,2614,18884,6/24/2011,Not Specified,29,13571.7,0.0,Regular Air,3825.69,449.99,24.49,607,Manitoba,The Prarie Provinces,Home Office,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,6/26/2011,Sam,Nora Pelletier,Type - R,
5803,2613,18884,6/24/2011,Not Specified,5,131.27,0.1,Delivery Truck,-70.43,25.98,14.36,607,Manitoba,The Prarie Provinces,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,6/25/2011,Sam,Nora Pelletier,Type - R,
5804,2959,21412,7/13/2011,Not Specified,28,203.99,0.02,Regular Air,-8.51,7.28,4.23,607,Manitoba,The Prarie Provinces,Home Office,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Wrap Bag,7/14/2011,Sam,Nora Pelletier,Type - R,
5805,2958,21412,7/13/2011,Not Specified,38,137.07,0.09,Regular Air,-199.3,3.52,6.83,607,Manitoba,The Prarie Provinces,Home Office,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,7/15/2011,Sam,Nora Pelletier,Type - R,
5806,4059,28928,4/30/2010,Low,46,1397.3829999999998,0.01,Regular Air,-135.86,35.99,5.0,607,Manitoba,The Prarie Provinces,Corporate,Technology,Telephones and Communication,Accessory17,Wrap Bag,5/2/2010,Sam,Nora Pelletier,Type - R,Returned
5807,4058,28928,4/30/2010,Low,22,5144.94,0.09,Regular Air,729.06,256.99,11.25,607,Manitoba,The Prarie Provinces,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,4/30/2010,Sam,Nora Pelletier,Type - R,Returned
5808,4057,28928,4/30/2010,Low,3,185.16,0.02,Regular Air,-49.34,59.98,3.99,607,Manitoba,The Prarie Provinces,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,5/2/2010,Sam,Nora Pelletier,Type - R,Returned
5809,4840,34432,4/7/2009,Not Specified,3,581.42,0.02,Regular Air,-129.97,178.47,19.99,607,Manitoba,The Prarie Provinces,Home Office,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,4/8/2009,Sam,Nora Pelletier,Type - R,
5810,4839,34432,4/7/2009,Not Specified,20,244.39,0.08,Regular Air,114.1,12.53,0.5,607,Manitoba,The Prarie Provinces,Home Office,Office Supplies,Labels,Avery 485,Small Box,4/8/2009,Sam,Nora Pelletier,Type - R,
5811,5094,36295,9/4/2010,Medium,10,278.1,0.09,Regular Air,68.1,30.56,2.99,607,Manitoba,The Prarie Provinces,Corporate,Office Supplies,Binders and Binder Accessories,Surelock Post Binders,Small Box,9/6/2010,Sam,Nora Pelletier,Type - R,
5812,5734,40706,1/21/2012,Medium,40,111.04,0.08,Express Air,45.1,2.61,0.5,607,Manitoba,The Prarie Provinces,Home Office,Office Supplies,Labels,Avery 494,Small Box,1/22/2012,Sam,Nora Pelletier,Type - R,
5813,6562,46656,7/16/2009,High,27,636.7,0.1,Regular Air,-29.91,24.92,12.98,607,Manitoba,The Prarie Provinces,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,7/17/2009,Sam,Nora Pelletier,Type - R,
5814,2598,18757,5/22/2012,Low,43,319.96,0.01,Express Air,123.15,6.98,1.6,326,Manitoba,The Prarie Provinces,Consumer,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Wrap Bag,5/29/2012,Sam,Matthew Clasen,Type - N,
5815,2597,18757,5/22/2012,Low,5,39.9,0.02,Regular Air,-37.8,5.94,9.92,326,Ontario,Central Canada,Consumer,Office Supplies,Binders and Binder Accessories,Storex Dura Pro Binders,Small Box,5/27/2012,Doug,Matthew Clasen,Type - N,
5816,2596,18757,5/22/2012,Low,9,222.2,0.03,Regular Air,-40.25,22.38,15.1,326,Ontario,Central Canada,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,5/24/2012,Doug,Matthew Clasen,Type - N,
5817,4712,33569,8/28/2009,Low,9,123.92,0.09,Regular Air,45.83,14.2,5.3,326,Manitoba,The Prarie Provinces,Consumer,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,9/1/2009,Sam,Matthew Clasen,Type - N,
5818,6445,45860,8/12/2012,Low,12,69.97,0.01,Regular Air,24.25,5.43,0.95,326,Manitoba,The Prarie Provinces,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,8/12/2012,Sam,Matthew Clasen,Type - N,
5819,2601,18789,3/16/2011,High,50,1558.18,0.0,Regular Air,417.62,30.98,9.18,635,Saskachewan,The Prarie Provinces,Small Business,Office Supplies,Paper,Xerox 1951,Small Box,3/18/2011,Sam,Craig Rider,Type - R,
5820,5722,40547,7/9/2009,Critical,45,6944.092,0.06,Express Air,1820.95,179.99,13.99,635,Saskachewan,The Prarie Provinces,Small Business,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,7/11/2009,Sam,Craig Rider,Type - R,
5821,2692,19492,12/12/2010,High,33,713.7,0.02,Regular Air,176.09,21.98,2.87,200,Manitoba,The Prarie Provinces,Small Business,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Box,12/13/2010,Sam,Jason Gross,Type - S,
5822,2691,19492,12/12/2010,High,9,691.09,0.08,Regular Air,364.03,78.69,19.99,200,Manitoba,The Prarie Provinces,Small Business,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Small Box,12/14/2010,Sam,Jason Gross,Type - S,
5823,5585,39590,5/14/2011,Low,9,79.25,0.0,Express Air,-13.25,7.64,5.83,200,Ontario,Central Canada,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,5/21/2011,Doug,Jason Gross,Type - S,
5824,2725,19654,1/9/2011,High,8,381.69,0.04,Regular Air,256.18,46.94,6.77,636,Saskachewan,The Prarie Provinces,Home Office,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,1/9/2011,Sam,Maribeth Yedwab,Type - B,
5825,3878,27687,4/22/2010,Medium,38,251.3,0.1,Regular Air,-112.72,7.1,6.05,636,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,4/24/2010,Sam,Maribeth Yedwab,Type - B,
5826,4440,31620,8/11/2011,Critical,20,1108.366,0.05,Regular Air,178.31,65.99,2.5,636,Saskachewan,The Prarie Provinces,Home Office,Technology,Telephones and Communication,6000,Small Box,8/13/2011,Sam,Maribeth Yedwab,Type - B,
5827,4550,32356,10/10/2012,Not Specified,47,5238.192,0.08,Delivery Truck,-503.77,145.98,46.2,636,Saskachewan,The Prarie Provinces,Home Office,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,10/12/2012,Sam,Maribeth Yedwab,Type - B,
5828,4549,32356,10/10/2012,Not Specified,12,768.41,0.1,Regular Air,60.38,67.28,19.99,636,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,10/11/2012,Sam,Maribeth Yedwab,Type - B,
5829,4924,35043,7/19/2010,Not Specified,9,924.1115,0.06,Regular Air,-287.99,125.99,8.08,636,Saskachewan,The Prarie Provinces,Home Office,Technology,Telephones and Communication,M3682,Small Box,7/20/2010,Sam,Maribeth Yedwab,Type - B,
5830,4923,35043,7/19/2010,Not Specified,45,125.21,0.01,Express Air,37.99,2.62,0.8,636,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,7/20/2010,Sam,Maribeth Yedwab,Type - B,
5831,6916,49344,12/30/2012,Low,1,803.33,0.09,Regular Air,-745.2,832.81,24.49,636,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Martin Yale Chadless Opener Electric Letter Opener,Medium Box,12/30/2012,Sam,Maribeth Yedwab,Type - B,
5832,6915,49344,12/30/2012,Low,31,672.93,0.0,Regular Air,27.85,19.98,4.0,636,Saskachewan,The Prarie Provinces,Home Office,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,12/30/2012,Sam,Maribeth Yedwab,Type - B,
5833,7644,54786,1/11/2012,Not Specified,30,380.28,0.08,Regular Air,-20.58,13.48,4.51,636,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,1/13/2012,Sam,Maribeth Yedwab,Type - B,
5834,2757,19911,10/6/2011,High,39,4859.37,0.07,Regular Air,2472.32,150.98,13.99,687,Saskachewan,The Prarie Provinces,Consumer,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,10/6/2011,Sam,Brosina Hoffman,Type - N,
5835,2756,19911,10/6/2011,High,38,5349.21,0.01,Delivery Truck,61.9,135.99,28.63,687,Saskachewan,The Prarie Provinces,Consumer,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,10/8/2011,Sam,Brosina Hoffman,Type - N,
5836,2755,19911,10/6/2011,High,43,1054.7,0.07,Regular Air,213.26,25.98,5.37,687,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,10/7/2011,Sam,Brosina Hoffman,Type - N,
5837,3518,25060,7/20/2009,Not Specified,1,1893.93,0.07,Delivery Truck,-4654.73,2036.48,14.7,687,Saskachewan,The Prarie Provinces,Consumer,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,7/22/2009,Sam,Brosina Hoffman,Type - N,
5838,3517,25060,7/20/2009,Not Specified,6,7767.02,0.03,Regular Air,2070.62,1270.99,19.99,687,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,7/22/2009,Sam,Brosina Hoffman,Type - N,
5839,5692,40257,8/21/2010,Not Specified,24,3201.16,0.06,Regular Air,405.5,140.81,24.49,687,Saskachewan,The Prarie Provinces,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,8/22/2010,Sam,Brosina Hoffman,Type - N,
5840,3045,21860,4/28/2012,Critical,9,73.7,0.06,Express Air,1.42,7.59,4.0,673,Saskachewan,The Prarie Provinces,Consumer,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,4/29/2012,Sam,Larry Blacks,Type - S,
5841,5309,37765,11/24/2012,Low,12,1465.33,0.01,Delivery Truck,-66.38,113.98,30.0,673,Saskachewan,The Prarie Provinces,Consumer,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,11/29/2012,Sam,Larry Blacks,Type - S,
5842,5308,37765,11/24/2012,Low,18,655.58,0.01,Regular Air,250.67,35.44,5.09,673,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Paper,Xerox 1932,Small Box,11/28/2012,Sam,Larry Blacks,Type - S,
5843,5307,37765,11/24/2012,Low,7,42.66,0.09,Express Air,-30.74,4.06,6.89,673,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,11/29/2012,Sam,Larry Blacks,Type - S,
5844,6935,49504,11/16/2009,Not Specified,45,318.94,0.1,Regular Air,-195.6,7.37,5.53,673,Saskachewan,The Prarie Provinces,Consumer,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Box,11/16/2009,Sam,Larry Blacks,Type - S,
5845,3058,21894,12/18/2011,Critical,6,54.3,0.1,Regular Air,1.27,9.68,2.03,201,Manitoba,The Prarie Provinces,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,12/20/2011,Sam,Katrina Bavinger,Type - R,
5846,3317,23713,11/28/2012,Not Specified,38,3701.5205,0.05,Regular Air,894.06,115.99,5.92,201,Manitoba,The Prarie Provinces,Consumer,Technology,Telephones and Communication,8890,Small Box,12/1/2012,Sam,Katrina Bavinger,Type - R,
5847,4858,34567,4/26/2009,Low,18,3344.11,0.03,Delivery Truck,588.54,180.98,26.2,201,Ontario,Central Canada,Consumer,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,4/30/2009,Doug,Katrina Bavinger,Type - R,
5848,5237,37254,9/18/2009,High,28,739.94,0.01,Regular Air,370.23,26.17,1.39,201,Ontario,Central Canada,Consumer,Office Supplies,Envelopes,Quality Park Security Envelopes,Small Box,9/19/2009,Doug,Katrina Bavinger,Type - R,
5849,5261,37441,2/24/2009,Critical,1,3.77,0.09,Regular Air,-1.84,2.94,0.96,201,Ontario,Central Canada,Home Office,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,2/26/2009,Doug,Katrina Bavinger,Type - R,
5850,5260,37441,2/24/2009,Critical,46,14740.51,0.0,Delivery Truck,3407.73,300.98,164.73,201,Ontario,Central Canada,Home Office,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,2/25/2009,Doug,Katrina Bavinger,Type - R,
5851,3080,22086,12/15/2011,Medium,21,2039.33,0.08,Delivery Truck,-862.44,95.95,74.35,608,Manitoba,The Prarie Provinces,Small Business,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,12/16/2011,Sam,Jamie Frazer,Type - R,
5852,3752,26787,9/19/2011,High,25,1119.91,0.08,Express Air,434.71,48.04,5.79,608,Manitoba,The Prarie Provinces,Small Business,Office Supplies,Paper,Xerox 1937,Small Box,9/21/2011,Sam,Jamie Frazer,Type - R,
5853,7203,51392,11/12/2009,Medium,10,254.89,0.09,Regular Air,-106.58,26.31,5.89,608,Manitoba,The Prarie Provinces,Small Business,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,11/13/2009,Sam,Jamie Frazer,Type - R,
5854,7715,55297,10/19/2010,Medium,29,566.66,0.1,Regular Air,60.59,19.98,8.68,608,Manitoba,The Prarie Provinces,Small Business,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,10/21/2010,Sam,Jamie Frazer,Type - R,
5855,3587,25574,3/12/2009,Not Specified,31,1526.67,0.01,Express Air,118.82,47.98,3.61,209,Saskachewan,The Prarie Provinces,Consumer,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Box,3/13/2009,Sam,Rob Beeghly,Type - Y,
5856,3586,25574,3/12/2009,Not Specified,46,5074.07,0.0,Delivery Truck,-1390.53,100.98,57.38,209,Saskachewan,The Prarie Provinces,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,3/12/2009,Sam,Rob Beeghly,Type - Y,
5857,4417,31520,11/28/2011,High,23,138.71,0.09,Regular Air,-33.16,5.89,5.57,209,Saskachewan,The Prarie Provinces,Consumer,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,11/29/2011,Sam,Rob Beeghly,Type - Y,
5858,6611,47040,8/16/2010,High,38,487.98,0.01,Regular Air,8.1,12.53,7.17,209,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,8/17/2010,Sam,Rob Beeghly,Type - Y,
5859,7257,51780,7/24/2010,Low,44,185.82,0.05,Express Air,11.45,4.2,2.26,209,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,7/24/2010,Sam,Rob Beeghly,Type - Y,
5860,7256,51780,7/24/2010,Low,11,32.03,0.09,Regular Air,7.41,3.15,0.5,209,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Labels,Avery 520,Small Box,7/31/2010,Sam,Rob Beeghly,Type - Y,
5861,7255,51780,7/24/2010,Low,26,1846.2,0.04,Delivery Truck,-584.93,68.81,60.0,209,Saskachewan,The Prarie Provinces,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,7/26/2010,Sam,Rob Beeghly,Type - Y,
5862,7258,51780,7/24/2010,Low,42,372.69,0.01,Express Air,-177.03,8.04,8.94,209,Ontario,Central Canada,Consumer,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,7/31/2010,Doug,Rob Beeghly,Type - Y,
5863,3597,25638,8/6/2009,High,12,115.45,0.07,Regular Air,23.53,10.06,2.06,202,Manitoba,The Prarie Provinces,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,8/7/2009,Sam,Ivan Gibson,Type - N,
5864,3596,25638,8/6/2009,High,31,163.89,0.02,Regular Air,-108.55,4.89,4.93,202,Manitoba,The Prarie Provinces,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Box,8/7/2009,Sam,Ivan Gibson,Type - N,
5865,7278,51940,10/17/2012,High,11,65.5,0.08,Regular Air,-55.94,5.98,4.38,202,Ontario,Central Canada,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Box,10/18/2012,Doug,Ivan Gibson,Type - N,Returned
5866,8380,59878,5/28/2012,High,23,249.64,0.08,Regular Air,-91.65,10.9,7.46,202,Ontario,Central Canada,Corporate,Office Supplies,Storage & Organization,Crate-A-Files,Small Box,5/29/2012,Doug,Ivan Gibson,Type - N,
5867,8379,59878,5/28/2012,High,6,112.4,0.1,Regular Air,-46.75,17.98,8.51,202,Ontario,Central Canada,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,5/29/2012,Doug,Ivan Gibson,Type - N,
5868,3704,26439,9/15/2011,Medium,23,1176.944,0.1,Regular Air,53.65,65.99,4.99,560,Saskachewan,The Prarie Provinces,Corporate,Technology,Telephones and Communication,MicroTAC 650,Small Box,9/17/2011,Sam,Justin Deggeller,Type - R,
5869,3703,26439,9/15/2011,Medium,37,169.93,0.04,Regular Air,-114.35,4.28,5.74,560,Saskachewan,The Prarie Provinces,Corporate,Office Supplies,Paper,Xerox 1953,Small Box,9/15/2011,Sam,Justin Deggeller,Type - R,
5870,3702,26439,9/15/2011,Medium,38,1230.83,0.0,Regular Air,75.5,30.98,6.5,560,Saskachewan,The Prarie Provinces,Corporate,Technology,Computer Peripherals,Belkin ErgoBoard Keyboard,Small Box,9/16/2011,Sam,Justin Deggeller,Type - R,
5871,3737,26695,6/6/2010,Not Specified,43,367.11,0.01,Regular Air,163.42,8.34,1.43,560,New Brunswick,The Atlantic Provinces,Corporate,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Wrap Bag,6/8/2010,Erin,Justin Deggeller,Type - R,
5872,7353,52389,10/21/2011,Critical,31,655.33,0.08,Regular Air,-57.16,21.38,8.99,560,New Brunswick,The Atlantic Provinces,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Box,10/21/2011,Erin,Justin Deggeller,Type - R,
5873,3775,26948,11/22/2011,High,38,273.89,0.05,Regular Air,-160.4,7.3,7.72,308,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,11/23/2011,Sam,Matt Collister,Type - R,
5874,3774,26948,11/22/2011,High,21,203.55,0.03,Express Air,38.6,9.11,2.25,308,Quebec,Central Canada,Home Office,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,11/23/2011,Doug,Matt Collister,Type - R,
5875,5317,37825,7/22/2009,Low,41,286.75,0.06,Regular Air,98.44,6.98,1.6,308,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Wrap Bag,7/29/2009,Sam,Matt Collister,Type - R,
5876,5316,37825,7/22/2009,Low,44,505.01,0.06,Regular Air,-43.52,11.97,4.98,308,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,7/24/2009,Sam,Matt Collister,Type - R,
5877,6090,43138,3/14/2012,Low,50,6552.86,0.07,Delivery Truck,-692.82,137.48,32.18,308,Saskachewan,The Prarie Provinces,Home Office,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Jumbo Box,3/16/2012,Sam,Matt Collister,Type - R,Returned
5878,6089,43138,3/14/2012,Low,43,1334.05,0.06,Regular Air,581.77,30.56,2.99,308,Saskachewan,The Prarie Provinces,Home Office,Office Supplies,Binders and Binder Accessories,Surelock Post Binders,Small Box,3/18/2012,Sam,Matt Collister,Type - R,Returned
5879,6757,48135,4/19/2009,High,40,750.14,0.02,Regular Air,93.68,17.67,8.99,308,Saskachewan,The Prarie Provinces,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Box,4/19/2009,Sam,Matt Collister,Type - R,
5880,6756,48135,4/19/2009,High,20,3960.99,0.09,Express Air,631.33,199.99,24.49,308,Quebec,Central Canada,Home Office,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,4/21/2009,Doug,Matt Collister,Type - R,
5881,463,3141,11/9/2011,Critical,30,534.96,0.08,Regular Air,-26.72,18.89,3.17,308,Quebec,Central Canada,Home Office,Technology,Computer Peripherals,"IBM 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Box,11/11/2011,Doug,Matt Collister,Type - R,
5882,894,6433,11/22/2011,Medium,41,159.26,0.01,Regular Air,73.89,3.69,0.5,308,Quebec,Central Canada,Home Office,Office Supplies,Labels,Avery 487,Small Box,11/23/2011,Doug,Matt Collister,Type - R,
